text,translated_text
"Nang moi na Egutu hkawhkam ni a jut sen lupwa ni hpe ningsin kata hta mu lu na re ai. Nang dai ni hpe madun ai lam n-galaw shi yang, garu gachyi ai lam nnga ai sha yu lu na re.","Jingpho: Nang moi na Egutu hkawhkam ni a jut sen lupwa ni hpe ningsin kata hta mu lu na re ai. Nang dai ni hpe madun ai lam n-galaw shi yang, garu gachyi ai lam nnga ai sha yu lu na re. English: I am not afraid of death, I am afraid of not living. I am afraid of not living."
"Ndai shara kaw na shamu shamawt ai lam ni a ga shadawn ni gaw shan hkwi ai lam, hka hkwi ai lam, sumla gayet ai lam, ntsa malen u yu ai lam hte nampan sun ni hkam sa du hkawm ai lam ni hte grupyin masa lam ni a shiga lamang ni hpe hka ja ai lam ni mung lawm nga ai re.","Jingpho: Ndai shara kaw na shamu shamawt ai lam ni a ga shadawn ni gaw shan hkwi ai lam, hka hkwi ai lam, sumla gayet ai lam, ntsa malen u yu ai lam hte nampan sun ni hkam sa du hkawm ai lam ni hte grupyin masa lam ni a shiga lamang ni hpe hka ja ai lam ni mung lawm nga ai re. English: The Lord is my shepherd, I shall not want."
Sphinx hpe shingdu mabyin hku masat da nna mau mwi galu tsun dan ai wa re.,"Jingpho: Sphinx hpe shingdu mabyin hku masat da nna mau mwi galu tsun dan ai wa re. English: Sphinx, the Egyptian god of wisdom, wisdom, and knowledge."
"Shanhte gaw manam ni hpe kaja ai myit hkam sha ai lam lu na matu hte shanhte hpe seng kata kaw na na wa nga shangun lu na matu alak mi re ai lu sha, lu hpa hte shangwi shapyaw ai lam ni hpe law malawng lu ma ai.","Jingpho: Shanhte gaw manam ni hpe kaja ai myit hkam sha ai lam lu na matu hte shanhte hpe seng kata kaw na na wa nga shangun lu na matu alak mi re ai lu sha, lu hpa hte shangwi shapyaw ai lam ni hpe law malawng lu ma ai. English: The Lord is my shepherd, I shall not want."
"English hte Japan hku gaw mi kaw na shiga shapoi taw sai re nna mungkan ting hte seng ai uhpung uhpawng ni gaw Spain ga, Italy ga, Korea ga lamang ni hpe hkrangmu shiga, internet laika man ni hte gun hkawm mai ai jak ni a matu shabra hpang taw sai re.","Jingpho: English hte Japan hku gaw mi kaw na shiga shapoi taw sai re nna mungkan ting hte seng ai uhpung uhpawng ni gaw Spain ga, Italy ga, Korea ga lamang ni hpe hkrangmu shiga, internet laika man ni hte gun hkawm mai ai jak ni a matu shabra hpang taw sai re. English: I am a Japanese woman who lives in Japan. I am a Japanese woman who lives in Japan."
The Simpsons Simon gaw hkrang amyu myu hku lamang grai law rai n-galaw shi yang.,"Jingpho: The Simpsons Simon gaw hkrang amyu myu hku lamang grai law rai n-galaw shi yang. English: The Simpsons is an American animated television series created by Matt Groening and based on the comic strip of the same name. The series is set in Springfield, Massachusetts, and follows the lives of the Simpson family, a dysfunctional family of homemakers and their children. The Simpsons is a comedy series that aired on Fox from September 24, 1989, to May 17, 1993, and was created by Matt Groening and his wife, Lisa Simpson."
Ndai gaw sumla hkrung ginsup hpan hta jak ni hpe nbung ntsa kaw shamawt nna ginsup masha ni hpe galaw ai lam hte shamu shamawt ai lam hpe uphkang lu na matu ahkang jaw nga ai re.,Jingpho: Ndai gaw sumla hkrung ginsup hpan hta jak ni hpe nbung ntsa kaw shamawt nna ginsup masha ni hpe galaw ai lam hte shamu shamawt ai lam hpe uphkang lu na matu ahkang jaw nga ai re. English: The monkey is a very clever animal. It is very clever in the sense that it can learn many things. It is very clever in the sense that it can learn many things.
Lamang kaw masha shau htum latsa dang sa du shang lawm ma ai. Lai wa sai shaning hta hkungran lamang galaw ai yan la a laning mi ladu hkrum poi hpe shapyaw ya na matu du sa ai re ma ai.,"Jingpho: Lamang kaw masha shau htum latsa dang sa du shang lawm ma ai. Lai wa sai shaning hta hkungran lamang galaw ai yan la a laning mi ladu hkrum poi hpe shapyaw ya na matu du sa ai re ma ai. English: The Lord is my shepherd, I shall not want. I shall not want."
Audition (The Fools Who Dream) and City of Stars ngu ai sumla hkrung hta lawm ai mahkawn lahkawng gaw hkrak htum kasi madung mahkawn ni hta na langai hku nna mying shawn ai hta lawm lai wa sai. Lionsgate studio dap gaw kaga studio ni yawng hta 26 lang ting lata la hkrum na matu mying shawn katut ga sai.,Jingpho: Audition (The Fools Who Dream) and City of Stars ngu ai sumla hkrung hta lawm ai mahkawn lahkawng gaw hkrak htum kasi madung mahkawn ni hta na langai hku nna mying shawn ai hta lawm lai wa sai. Lionsgate studio dap gaw kaga studio ni yawng hta 26 lang ting lata la hkrum na matu mying shawn katut ga sai. English: The Fools Who Dream (English title) (literal title) (literal title) (literal title) (literal title) (literal title) (literal title) (literal title) (literal title) (literal title) (literal title) (literal title) (literal title) (literal title) (literal title) (literal title) (literal title) (literal title) (literal title) (
Dai ntsa lam gaw ni ai shara kaw gaw 70 km htat nna tsan ai shara kaw nga yang gaw 100 km htat nga ai.,Jingpho: Dai ntsa lam gaw ni ai shara kaw gaw 70 km htat nna tsan ai shara kaw nga yang gaw 100 km htat nga ai. English: The distance between the two cities is 70 km.
"Grau tsan ai dingda maga de gaw Niagara Hka rum ni rai nna, dingdung maga de gaw Muskoka ngu ai tsawm dik ai shingra maka ni nga ai shara rai nga ai.","Jingpho: Grau tsan ai dingda maga de gaw Niagara Hka rum ni rai nna, dingdung maga de gaw Muskoka ngu ai tsawm dik ai shingra maka ni nga ai shara rai nga ai. English: The Great Lakes are the largest freshwater lakes in the world. They are located in the northeastern United States, Canada, and the United Kingdom."
"Ellsworth Land gaw zundawn a dingda maga kaw nga ai ginra langai rai nga nna, shi hpe gaw Bellingshausen panglai hte shinggrup tawn da ai re.","Jingpho: Ellsworth Land gaw zundawn a dingda maga kaw nga ai ginra langai rai nga nna, shi hpe gaw Bellingshausen panglai hte shinggrup tawn da ai re. English: The Bellingshausen-Ship Group, also known as the Bellingshausen-Ship Group, is a group of ships of the Royal Navy."
Dingdung Pole Traverse (dai nrai lam kaba) gaw Ross panglai a McMurdo shara kaw na Pole duhkra 1600 km tsan ai re.,"Jingpho: Dingdung Pole Traverse (dai nrai lam kaba) gaw Ross panglai a McMurdo shara kaw na Pole duhkra 1600 km tsan ai re. English: The Ross Pole Traverse is a pole-driving expedition by a team of polar explorers. The expedition was led by the Ross Pole, a pole-driving expedition by a team of polar explorers. The expedition was led by the Ross Pole, a pole-driving expedition by a team of polar explorers."
"Machu Picchu a lahta kaw na tower gaw grai tsaw ai bum re, chyhkring hkring sumla chyhten ni hta mu lu ai.","Jingpho: Machu Picchu a lahta kaw na tower gaw grai tsaw ai bum re, chyhkring hkring sumla chyhten ni hta mu lu ai. English: Machu Picchu a lahta kaw na tower gaw grai tsaw ai bum re, chyhkring hkring sumla chyhten ni hta mu lu ai."
"Enceladus gaw solar system hta grai ahkyak ai lam re, jan hkra ai sha hta 90 percent daram bai nhtang ai re.","Jingpho: Enceladus gaw solar system hta grai ahkyak ai lam re, jan hkra ai sha hta 90 percent daram bai nhtang ai re. English: Enceladus is a dwarf planet in the solar system. It is the largest of the moons of Saturn and is the only one that is not a moon. It is the only one that is not a satellite of Saturn."
Dai grai tsawm ai bum ntsa kaw na lamu hta lai nna hpa nmu ai. Dai hku kata kaw na mungkan hpe kachyi sha mu lu ai re.,Jingpho: Dai grai tsawm ai bum ntsa kaw na lamu hta lai nna hpa nmu ai. Dai hku kata kaw na mungkan hpe kachyi sha mu lu ai re. English: I am a good man. I am a good man.
Ya na Japan mung gaw panglai kata na Britain zawn re ai zinlawng mungdan kaji langai re.,Jingpho: Ya na Japan mung gaw panglai kata na Britain zawn re ai zinlawng mungdan kaji langai re. English: The English language is the official language of the United Kingdom.
"Dai lahta kaw, Cyclone nbung laru, Maldives ga kaw maun lap hte galaw da ai nhpye ngu ai, aten langai kaw 240 kilometers (149 miles per hour) daram nbung bung ai re.","Jingpho: Dai lahta kaw, Cyclone nbung laru, Maldives ga kaw maun lap hte galaw da ai nhpye ngu ai, aten langai kaw 240 kilometers (149 miles per hour) daram nbung bung ai re. English: Cyclone Jingpho, also known as Cyclone Maldives, is a tropical cyclone that formed in the Indian Ocean on the night of August 1, 2009 and moved northeastward over the Indian Ocean. It was the first tropical cyclone to form in the Indian Ocean since the formation of the Indian Ocean in the late 19th century."
"Nawng ni ma lawm, Turkey mungdan a shara gaw, 783,562 square kilometres (300,948 sq mi) kaba ai re nna, 755,562 square kilometres (291,773 sq mi) gaw Asia dan a dingda sinna maga re nhktawm 23,764 square kilometres (9,174 sq mi) gaw Europe maga hkran de re.","Jingpho: Nawng ni ma lawm, Turkey mungdan a shara gaw, 783,562 square kilometres (300,948 sq mi) kaba ai re nna, 755,562 square kilometres (291,773 sq mi) gaw Asia dan a dingda sinna maga re nhktawm 23,764 square kilometres (9,174 sq mi) gaw Europe maga hkran de re. English: The North Pole is the northernmost point of the Earth."
Shetland Dingda Zinlawng ni hpe shaning 1819 hta sawk mu nna mungdan law law hku na ndau dat ai hte shaning 2020 hta shi kru a kasang kalang re ai hte rau malawng madung hku nga ai.,Jingpho: Shetland Dingda Zinlawng ni hpe shaning 1819 hta sawk mu nna mungdan law law hku na ndau dat ai hte shaning 2020 hta shi kru a kasang kalang re ai hte rau malawng madung hku nga ai. English: Shetland Dingda Zinlawng ni hpe shaning 1819 hta sawk mu nna mungdan law law hku na ndau dat ai hte shaning 2020 hta shi kru a kasang kalang re ai hte rau malawng madung hku nga ai.
"Apia gaw Samoa a muklum re. Dai mare kaba gaw Upolo a ginlawng langai re nna masha jahpang 40,000 npu de nga ai.","Jingpho: Apia gaw Samoa a muklum re. Dai mare kaba gaw Upolo a ginlawng langai re nna masha jahpang 40,000 npu de nga ai. English: The Samoan language is spoken by about 40,000 people in the island of Samoa."
Dai nbung laru gaw ga galapran taw ai hte tsan taw ai majaw shi gaw United State dai nrai Caribbean de shang na amtu yak taw ai re.,Jingpho: Dai nbung laru gaw ga galapran taw ai hte tsan taw ai majaw shi gaw United State dai nrai Caribbean de shang na amtu yak taw ai re. English: United States of America.
Ndai gaw maria npu kaw gaw grau hpa ai re nna bumga npu de gaw grau nna htat ai re.,Jingpho: Ndai gaw maria npu kaw gaw grau hpa ai re nna bumga npu de gaw grau nna htat ai re. English: The monkey is a very clever animal.
Dai nam gaw hka makau kaw tu ai hpun ni sha nre - shanhte kaw Gangeti plain ngu hpun ni hte hpring taw ai nam ni ma naw nga taw ai re.,Jingpho: Dai nam gaw hka makau kaw tu ai hpun ni sha nre - shanhte kaw Gangeti plain ngu hpun ni hte hpring taw ai nam ni ma naw nga taw ai re. English: The plains of Gangeti are the most beautiful in the country.
United State Lamu ga Shadawn Hpung mung shagu na nnang nawn lamu ga hta gaw ndai bat hta Iceland hta nnang nawm na lam madun da ai.,"Jingpho: United State Lamu ga Shadawn Hpung mung shagu na nnang nawn lamu ga hta gaw ndai bat hta Iceland hta nnang nawm na lam madun da ai. English: The United States of America is a federal republic in the western hemisphere. It is the world's third-largest country by area, the second-largest by population, and the largest country in the world by total area."
"Dingda Mecca a bum ni kaw na langai a nta kaw hkring ai, dai hku gaw munghkan hte ram ram shai taw ai.","Jingpho: Dingda Mecca a bum ni kaw na langai a nta kaw hkring ai, dai hku gaw munghkan hte ram ram shai taw ai. English: The Great Mosque of Jingpho is a mosque in the city of Jingpho, in the province of Shanxi, China. It is the largest mosque in the world."
