Model Size,Model Type,Value,value
2.9,xglm-unseen 0s,10,0.569161076352969
7.5,xglm-unseen 0s,10,0.504180436662047
0.564,xglm-unseen 0s,11,0.185042136835411
1.7,xglm-unseen 0s,11,0.180066398041393
2.9,xglm-unseen 0s,11,0.157646711009125
7.5,xglm-unseen 0s,11,0.218728434171034
0.564,xglm-unseen 0s,12,0.483224514225536
1.7,xglm-unseen 0s,12,0.282881481038163
2.9,xglm-unseen 0s,12,0.499783289625799
7.5,xglm-unseen 0s,12,0.508519044816549
0.564,xglm-unseen 0s,13,0.554336679336679
1.7,xglm-unseen 0s,13,0.405214125784093
2.9,xglm-unseen 0s,13,0.581397697276901
7.5,xglm-unseen 0s,13,0.497914815395281
0.564,xglm-unseen 0s,14,0.592388646923719
1.7,xglm-unseen 0s,14,0.454688366862892
2.9,xglm-unseen 0s,14,0.617353842100142
7.5,xglm-unseen 0s,14,0.581015393247275
0.564,xglm-unseen 0s,15,0.138516473491843
1.7,xglm-unseen 0s,15,0.346511021216653
2.9,xglm-unseen 0s,15,0.462113994380004
7.5,xglm-unseen 0s,15,0.584603687455395
0.564,xglm-unseen 0s,16,0.320903722851775
1.7,xglm-unseen 0s,16,0.382529443648035
2.9,xglm-unseen 0s,16,0.438418141987149
7.5,xglm-unseen 0s,16,0.435847969998153
0.564,xglm-unseen 0s,17,0.426739275836449
1.7,xglm-unseen 0s,17,0.621002920942388
2.9,xglm-unseen 0s,17,0.620223145232871
7.5,xglm-unseen 0s,17,0.637255567129563
0.564,xglm-unseen 0s,18,0.15206378138709
1.7,xglm-unseen 0s,18,0.280267120391822
2.9,xglm-unseen 0s,18,0.137548262548263
7.5,xglm-unseen 0s,18,0.243951938468487
0.564,xglm-unseen 0s,19,0.252034433389451
1.7,xglm-unseen 0s,19,0.282320606690743
2.9,xglm-unseen 0s,19,0.355883121608445
7.5,xglm-unseen 0s,19,0.343636661511398
0.564,xglm-unseen 0s,20,0.344924822449449
1.7,xglm-unseen 0s,20,0.482030786818748
2.9,xglm-unseen 0s,20,0.426200376440745
7.5,xglm-unseen 0s,20,0.399260122782838
0.564,xglm-unseen 0s,21,0.254498421791198
1.7,xglm-unseen 0s,21,0.472068504342487
2.9,xglm-unseen 0s,21,0.43833114315994
7.5,xglm-unseen 0s,21,0.400792948029158
0.564,xglm-unseen 0s,22,0.220135478066513
1.7,xglm-unseen 0s,22,0.194001230186363
2.9,xglm-unseen 0s,22,0.244290771063099
7.5,xglm-unseen 0s,22,0.208501731548762
0.564,xglm-unseen 0s,23,0.471614332001778
1.7,xglm-unseen 0s,23,0.500443115099147
2.9,xglm-unseen 0s,23,0.488540697327345
7.5,xglm-unseen 0s,23,0.477215424701019
0.564,xglm-unseen 0s,24,0.192645397967427
1.7,xglm-unseen 0s,24,0.323929915237899
2.9,xglm-unseen 0s,24,0.331398335438496
7.5,xglm-unseen 0s,24,0.385063218724959
0.564,xglm-unseen 0s,25,0.226233459095904
1.7,xglm-unseen 0s,25,0.268302779958545
2.9,xglm-unseen 0s,25,0.277923332957613
7.5,xglm-unseen 0s,25,0.215470665109955
0.564,xglm-unseen 0s,26,0.397886477338532
1.7,xglm-unseen 0s,26,0.542569244116151
2.9,xglm-unseen 0s,26,0.586651657429646
7.5,xglm-unseen 0s,26,0.650591083891184
0.564,xglm-unseen 0s,27,0.15463087825808
1.7,xglm-unseen 0s,27,0.0686992745816275
2.9,xglm-unseen 0s,27,0.13371033725723
7.5,xglm-unseen 0s,27,0.114967399336758
0.564,xglm-unseen 0s,28,0.369379657072221
1.7,xglm-unseen 0s,28,0.442992639991875
2.9,xglm-unseen 0s,28,0.410783918458153
7.5,xglm-unseen 0s,28,0.498477693611577
0.564,xglm-unseen 0s,29,0.0839212994738046
1.7,xglm-unseen 0s,29,0.116585984008852
2.9,xglm-unseen 0s,29,0.0468384074941452
7.5,xglm-unseen 0s,29,0.101356829475138
0.564,xglm-unseen 0s,30,0.209433086213769
1.7,xglm-unseen 0s,30,0.440661715569034
2.9,xglm-unseen 0s,30,0.318432288234762
7.5,xglm-unseen 0s,30,0.257829618038082
0.564,xglm-unseen 0s,31,0.400263388963048
1.7,xglm-unseen 0s,31,0.422104037395969
2.9,xglm-unseen 0s,31,0.433638850729068
7.5,xglm-unseen 0s,31,0.447099529651504
0.564,xglm-unseen 0s,32,0.414823860445389
1.7,xglm-unseen 0s,32,0.343683590878913
2.9,xglm-unseen 0s,32,0.402706861035091
7.5,xglm-unseen 0s,32,0.410154118144433
0.564,xglm-unseen 0s,33,0.228293462230653
1.7,xglm-unseen 0s,33,0.354895001661806
2.9,xglm-unseen 0s,33,0.266233766233766
7.5,xglm-unseen 0s,33,0.239643307832631
0.564,xglm-unseen 0s,34,0.264653971184563
1.7,xglm-unseen 0s,34,0.311994954154603
2.9,xglm-unseen 0s,34,0.260914415508774
7.5,xglm-unseen 0s,34,0.304241285550235
0.564,xglm-unseen 0s,35,0.0442613217553063
1.7,xglm-unseen 0s,35,0.135866270541857
2.9,xglm-unseen 0s,35,0.13605128606912
7.5,xglm-unseen 0s,35,0.202036778494121
0.564,xglm-unseen 0s,36,0.398551240262491
1.7,xglm-unseen 0s,36,0.53798004777744
2.9,xglm-unseen 0s,36,0.476209752249902
7.5,xglm-unseen 0s,36,0.452510311169059
0.564,xglm-unseen 0s,37,0.137893870028393
1.7,xglm-unseen 0s,37,0.255026936125204
2.9,xglm-unseen 0s,37,0.197420675951087
7.5,xglm-unseen 0s,37,0.210471652505123
0.564,xglm-unseen 0s,38,0.251990243394247
1.7,xglm-unseen 0s,38,0.337999982623791
2.9,xglm-unseen 0s,38,0.317258934935343
7.5,xglm-unseen 0s,38,0.334121209121209
0.564,xglm-unseen 0s,39,0.194095152159668
1.7,xglm-unseen 0s,39,0.232375234579317
2.9,xglm-unseen 0s,39,0.196868403935902
7.5,xglm-unseen 0s,39,0.224897556432322
0.564,xglm-unseen 0s,40,0.236503112818902
1.7,xglm-unseen 0s,40,0.296336158883656
2.9,xglm-unseen 0s,40,0.260636427410305
7.5,xglm-unseen 0s,40,0.320281608839961
0.564,xglm-unseen 0s,41,0.0745431217300546
1.7,xglm-unseen 0s,41,0.0726828937555089
2.9,xglm-unseen 0s,41,0.0468384074941452
7.5,xglm-unseen 0s,41,0.0635459616783895
0.564,xglm-unseen 0s,42,0.397503610458358
1.7,xglm-unseen 0s,42,0.442370977749503
2.9,xglm-unseen 0s,42,0.489859540200015
7.5,xglm-unseen 0s,42,0.380314903638406
0.564,xglm-unseen 0s,43,0.135598673740261
1.7,xglm-unseen 0s,43,0.192433038485363
2.9,xglm-unseen 0s,43,0.160759242245665
7.5,xglm-unseen 0s,43,0.204504918003707
0.564,xglm-unseen 0s,44,0.212817950146566
1.7,xglm-unseen 0s,44,0.317472889940524
2.9,xglm-unseen 0s,44,0.235846756038591
7.5,xglm-unseen 0s,44,0.309227300559419
0.564,xglm-unseen 0s,45,0.123171635823782
1.7,xglm-unseen 0s,45,0.192816773838368
2.9,xglm-unseen 0s,45,0.180107317375677
7.5,xglm-unseen 0s,45,0.128735519364979
0.564,xglm-unseen 0s,46,0.122186382840429
1.7,xglm-unseen 0s,46,0.152752476530373
2.9,xglm-unseen 0s,46,0.18724061616164
7.5,xglm-unseen 0s,46,0.217560394078296
0.564,xglm-unseen 0s,47,0.25779281136424
1.7,xglm-unseen 0s,47,0.361467804082243
2.9,xglm-unseen 0s,47,0.417189567189567
7.5,xglm-unseen 0s,47,0.41370565703541
0.564,xglm-unseen 0s,48,0.232275484103545
1.7,xglm-unseen 0s,48,0.272547278257597
2.9,xglm-unseen 0s,48,0.276479880628487
7.5,xglm-unseen 0s,48,0.267738188895689
0.564,xglm-unseen 0s,49,0.186241485670057
1.7,xglm-unseen 0s,49,0.190950124618451
2.9,xglm-unseen 0s,49,0.195868837045308
7.5,xglm-unseen 0s,49,0.198034435788074
0.564,xglm-unseen 0s,50,0.145029841548158
1.7,xglm-unseen 0s,50,0.149785642775167
2.9,xglm-unseen 0s,50,0.147480389650636
7.5,xglm-unseen 0s,50,0.227007861748656
0.564,xglm-unseen 0s,51,0.13903244041098
1.7,xglm-unseen 0s,51,0.188942890159178
2.9,xglm-unseen 0s,51,0.196951225534662
7.5,xglm-unseen 0s,51,0.184374677492368
0.564,xglm-unseen 0s,52,0.306607403940978
1.7,xglm-unseen 0s,52,0.401300111239464
2.9,xglm-unseen 0s,52,0.407047815812345
7.5,xglm-unseen 0s,52,0.392819349962207
0.564,xglm-unseen 0s,53,0.320252208924209
1.7,xglm-unseen 0s,53,0.426325890672241
2.9,xglm-unseen 0s,53,0.356344450729649
7.5,xglm-unseen 0s,53,0.36834490483617
0.564,xglm-unseen 0s,54,0.0412801484230056
1.7,xglm-unseen 0s,54,0.130838395562917
2.9,xglm-unseen 0s,54,0.0727165753072489
7.5,xglm-unseen 0s,54,0.110940652122918
0.564,xglm-unseen 0s,55,0.226822187348718
1.7,xglm-unseen 0s,55,0.255071268735865
2.9,xglm-unseen 0s,55,0.307010014527008
7.5,xglm-unseen 0s,55,0.257289658409601
0.564,xglm-unseen 0s,56,0.0997247583243824
1.7,xglm-unseen 0s,56,0.132109257076691
2.9,xglm-unseen 0s,56,0.0968548199767712
7.5,xglm-unseen 0s,56,0.127593588585571
0.564,xglm-unseen 0s,57,0.384168993373391
1.7,xglm-unseen 0s,57,0.554396767781523
2.9,xglm-unseen 0s,57,0.544432502952081
7.5,xglm-unseen 0s,57,0.605849373631064
0.564,xglm-unseen 0s,58,0.216498953876312
1.7,xglm-unseen 0s,58,0.389516732475026
2.9,xglm-unseen 0s,58,0.330099133670562
7.5,xglm-unseen 0s,58,0.215195887505225
0.564,xglm-unseen 0s,59,0.168175135741706
1.7,xglm-unseen 0s,59,0.252242284043526
2.9,xglm-unseen 0s,59,0.263589268105033
7.5,xglm-unseen 0s,59,0.187272383700955
0.564,xglm-unseen 0s,60,0.0388997858864749
1.7,xglm-unseen 0s,60,0.0545619085623076
2.9,xglm-unseen 0s,60,0.107486750172616
7.5,xglm-unseen 0s,60,0.127121161964221
0.564,xglm-unseen 0s,61,0.193770338282533
1.7,xglm-unseen 0s,61,0.278377773938312
2.9,xglm-unseen 0s,61,0.284895622976118
7.5,xglm-unseen 0s,61,0.259754003382783
0.564,xglm-unseen 0s,62,0.366499736346145
1.7,xglm-unseen 0s,62,0.383620951929909
2.9,xglm-unseen 0s,62,0.449454032274127
7.5,xglm-unseen 0s,62,0.421685527849911
0.564,xglm-unseen 0s,63,0.136043306211373
1.7,xglm-unseen 0s,63,0.227107364685004
2.9,xglm-unseen 0s,63,0.169516706204013
7.5,xglm-unseen 0s,63,0.241176423381966
0.564,xglm-unseen 0s,64,0.411140560120152
1.7,xglm-unseen 0s,64,0.478685097227297
2.9,xglm-unseen 0s,64,0.465314882258404
7.5,xglm-unseen 0s,64,0.461906382335148
0.564,xglm-unseen 0s,65,0.147284804735886
1.7,xglm-unseen 0s,65,0.158566850163489
2.9,xglm-unseen 0s,65,0.0869895293540614
7.5,xglm-unseen 0s,65,0.154144431043901
0.564,xglm-unseen 0s,66,0.185934658632027
1.7,xglm-unseen 0s,66,0.28533797667239
2.9,xglm-unseen 0s,66,0.230988208532535
7.5,xglm-unseen 0s,66,0.290933424206719
0.564,xglm-unseen 0s,67,0.211080923597509
1.7,xglm-unseen 0s,67,0.291306125022074
2.9,xglm-unseen 0s,67,0.267588141076209
7.5,xglm-unseen 0s,67,0.344985742843619
0.564,xglm-unseen 0s,68,0.0633193566802496
1.7,xglm-unseen 0s,68,0.137474156277422
2.9,xglm-unseen 0s,68,0.0813938478617253
7.5,xglm-unseen 0s,68,0.0853899021014924
0.564,xglm-unseen 0s,69,0.371323366675029
1.7,xglm-unseen 0s,69,0.514966207074967
2.9,xglm-unseen 0s,69,0.560718646432932
7.5,xglm-unseen 0s,69,0.610490091712329
0.564,xglm-unseen 0s,70,0.235725012314874
1.7,xglm-unseen 0s,70,0.350743078789436
2.9,xglm-unseen 0s,70,0.37390995726321
7.5,xglm-unseen 0s,70,0.445788844399828
0.564,xglm-unseen 0s,71,0.0643756551447466
1.7,xglm-unseen 0s,71,0.0874277105080089
2.9,xglm-unseen 0s,71,0.0852762798948059
7.5,xglm-unseen 0s,71,0.0969170426791406
0.564,xglm-unseen 0s,72,0.224298321430196
1.7,xglm-unseen 0s,72,0.374730091572384
2.9,xglm-unseen 0s,72,0.35189118024176
7.5,xglm-unseen 0s,72,0.453920800277942
0.564,xglm-unseen 0s,73,0.0859041835357625
1.7,xglm-unseen 0s,73,0.222025212600764
2.9,xglm-unseen 0s,73,0.159576629384352
7.5,xglm-unseen 0s,73,0.166170634920635
0.564,xglm-unseen 0s,74,0.359997847240162
1.7,xglm-unseen 0s,74,0.45681153966418
2.9,xglm-unseen 0s,74,0.500258156631417
7.5,xglm-unseen 0s,74,0.351507885975804
0.564,xglm-unseen 0s,75,0.128768926925609
1.7,xglm-unseen 0s,75,0.309499458468546
2.9,xglm-unseen 0s,75,0.223923654937112
7.5,xglm-unseen 0s,75,0.229606625258799
0.564,xglm-unseen 0s,76,0.0968055330276875
1.7,xglm-unseen 0s,76,0.159193362502422
2.9,xglm-unseen 0s,76,0.122396556305857
7.5,xglm-unseen 0s,76,0.161348198966438
0.564,xglm-unseen 0s,77,0.321084866181651
1.7,xglm-unseen 0s,77,0.331524089087861
2.9,xglm-unseen 0s,77,0.401092789856835
7.5,xglm-unseen 0s,77,0.341285251252029
0.564,xglm-unseen 0s,78,0.266200616682235
1.7,xglm-unseen 0s,78,0.292574252881948
2.9,xglm-unseen 0s,78,0.219124670678786
7.5,xglm-unseen 0s,78,0.237362637362637
0.564,xglm-unseen 0s,79,0.208491113771693
1.7,xglm-unseen 0s,79,0.371416049923721
2.9,xglm-unseen 0s,79,0.340945890766093
7.5,xglm-unseen 0s,79,0.378967990225784
0.564,xglm-unseen 0s,80,0.244368664292351
1.7,xglm-unseen 0s,80,0.233470973330888
2.9,xglm-unseen 0s,80,0.191322497168629
7.5,xglm-unseen 0s,80,0.2681359109136
0.564,xglm-unseen 0s,81,0.201585305751972
1.7,xglm-unseen 0s,81,0.322592737254391
2.9,xglm-unseen 0s,81,0.292618269050993
7.5,xglm-unseen 0s,81,0.275933865832149
0.564,xglm-unseen 0s,82,0.105714298140436
1.7,xglm-unseen 0s,82,0.112343496833112
2.9,xglm-unseen 0s,82,0.138683590845245
7.5,xglm-unseen 0s,82,0.117868836957397
0.564,xglm-unseen 0s,83,0.241863971796377
1.7,xglm-unseen 0s,83,0.315881817677523
2.9,xglm-unseen 0s,83,0.251102197388645
7.5,xglm-unseen 0s,83,0.268315085059816
0.564,xglm-unseen 0s,84,0.285325702043786
1.7,xglm-unseen 0s,84,0.34726542945721
2.9,xglm-unseen 0s,84,0.329530506481287
7.5,xglm-unseen 0s,84,0.327189010237402
0.564,xglm-unseen 0s,85,0.129619499645383
1.7,xglm-unseen 0s,85,0.169421253073354
2.9,xglm-unseen 0s,85,0.146083028481472
7.5,xglm-unseen 0s,85,0.168784621215354
0.564,xglm-unseen 0s,86,0.201166521148175
1.7,xglm-unseen 0s,86,0.419323850752422
2.9,xglm-unseen 0s,86,0.444653858820329
7.5,xglm-unseen 0s,86,0.376094800390312
0.564,xglm-unseen 0s,87,0.329009624799098
1.7,xglm-unseen 0s,87,0.422548988853337
2.9,xglm-unseen 0s,87,0.38520378578845
7.5,xglm-unseen 0s,87,0.307782380636921
0.564,xglm-unseen 0s,88,0.294904416891599
1.7,xglm-unseen 0s,88,0.331183745307122
2.9,xglm-unseen 0s,88,0.306682159389325
7.5,xglm-unseen 0s,88,0.382370919382246
0.564,xglm-unseen 0s,89,0.167517667517668
1.7,xglm-unseen 0s,89,0.359515315149103
2.9,xglm-unseen 0s,89,0.321961948570038
7.5,xglm-unseen 0s,89,0.196993062532872
0.564,xglm-unseen 0s,90,0.345522940358939
1.7,xglm-unseen 0s,90,0.319452712176799
2.9,xglm-unseen 0s,90,0.394027026524653
7.5,xglm-unseen 0s,90,0.36373249251947
0.564,xglm-unseen 0s,91,0.262260903496705
1.7,xglm-unseen 0s,91,0.353908358340971
2.9,xglm-unseen 0s,91,0.399124845220816
7.5,xglm-unseen 0s,91,0.310599143510181
0.564,xglm-unseen 0s,92,0.285689289152536
1.7,xglm-unseen 0s,92,0.442646439643587
2.9,xglm-unseen 0s,92,0.415993712099447
7.5,xglm-unseen 0s,92,0.332857991681521
0.564,xglm-unseen 0s,93,0.201610157767793
1.7,xglm-unseen 0s,93,0.276135812272373
2.9,xglm-unseen 0s,93,0.219994458037936
7.5,xglm-unseen 0s,93,0.23850503824368
0.564,xglm-unseen 0s,94,0.209774524060238
1.7,xglm-unseen 0s,94,0.252196871318434
2.9,xglm-unseen 0s,94,0.239380903876702
7.5,xglm-unseen 0s,94,0.207711172311504
0.564,xglm-unseen 0s,95,0.177004642183214
1.7,xglm-unseen 0s,95,0.286349481653504
2.9,xglm-unseen 0s,95,0.238044082863202
7.5,xglm-unseen 0s,95,0.22718351099526
0.564,xglm-unseen 0s,96,0.341177439460052
1.7,xglm-unseen 0s,96,0.378112834689159
2.9,xglm-unseen 0s,96,0.445838756809299
7.5,xglm-unseen 0s,96,0.391704859251315
0.564,xglm-unseen 0s,97,0.138674455289362
1.7,xglm-unseen 0s,97,0.329184483281823
2.9,xglm-unseen 0s,97,0.379319207137508
7.5,xglm-unseen 0s,97,0.269274929094177
0.564,xglm-unseen 0s,98,0.390555945177794
1.7,xglm-unseen 0s,98,0.610894572272294
2.9,xglm-unseen 0s,98,0.607096444546318
7.5,xglm-unseen 0s,98,0.666728289645253
0.564,xglm-unseen 0s,99,0.449147849022841
1.7,xglm-unseen 0s,99,0.65444344748117
2.9,xglm-unseen 0s,99,0.620752077691456
7.5,xglm-unseen 0s,99,0.603522058275579
0.564,xglm-unseen 0s,100,0.0375361884795847
1.7,xglm-unseen 0s,100,0.0709782291294896
2.9,xglm-unseen 0s,100,0.0548874774082445
7.5,xglm-unseen 0s,100,0.102452346954965
0.564,xglm-unseen 0s,101,0.192849828474336
1.7,xglm-unseen 0s,101,0.446762787190684
2.9,xglm-unseen 0s,101,0.400990004764309
7.5,xglm-unseen 0s,101,0.498252881308021
0.564,xglm-unseen 0s,102,0.108736161797386
1.7,xglm-unseen 0s,102,0.0786051212938005
2.9,xglm-unseen 0s,102,0.108214568110631
7.5,xglm-unseen 0s,102,0.175501111505372
0.564,xglm-unseen 0s,103,0.453344885599772
1.7,xglm-unseen 0s,103,0.556977816107683
2.9,xglm-unseen 0s,103,0.48212561096132
7.5,xglm-unseen 0s,103,0.545480989600935
0.564,xglm-unseen 0s,104,0.300128379491728
1.7,xglm-unseen 0s,104,0.45733762036283
2.9,xglm-unseen 0s,104,0.57530099327974
7.5,xglm-unseen 0s,104,0.465878182789313
0.564,xglm-unseen 0s,105,0.340417973030424
1.7,xglm-unseen 0s,105,0.435702056811192
2.9,xglm-unseen 0s,105,0.376072945620053
7.5,xglm-unseen 0s,105,0.371856202064435
0.564,xglm-unseen 0s,106,0.0824860497757694
1.7,xglm-unseen 0s,106,0.161876608169029
2.9,xglm-unseen 0s,106,0.16808870641576
7.5,xglm-unseen 0s,106,0.236006887455104
0.564,xglm-unseen 0s,107,0.198945317299868
1.7,xglm-unseen 0s,107,0.313255414955162
2.9,xglm-unseen 0s,107,0.234255297912689
7.5,xglm-unseen 0s,107,0.261324947117297
0.564,xglm-unseen 0s,108,0.180292122872768
1.7,xglm-unseen 0s,108,0.282250794054176
2.9,xglm-unseen 0s,108,0.248531221468327
7.5,xglm-unseen 0s,108,0.22756174708091
0.564,xglm-unseen 0s,109,0.253253164782973
1.7,xglm-unseen 0s,109,0.364813152855757
2.9,xglm-unseen 0s,109,0.325623633476095
7.5,xglm-unseen 0s,109,0.184135079531433
0.564,xglm-unseen 0s,110,0.28115918892332
1.7,xglm-unseen 0s,110,0.32785734462913
2.9,xglm-unseen 0s,110,0.309396141221692
7.5,xglm-unseen 0s,110,0.348136293824984
0.564,xglm-unseen 0s,111,0.226878172652709
1.7,xglm-unseen 0s,111,0.283110355849644
2.9,xglm-unseen 0s,111,0.27844135444492
7.5,xglm-unseen 0s,111,0.329901947168134
0.564,xglm-unseen 0s,112,0.300135770835735
1.7,xglm-unseen 0s,112,0.525335105692249
2.9,xglm-unseen 0s,112,0.541716868844528
7.5,xglm-unseen 0s,112,0.582427679570871
0.564,xglm-unseen 0s,113,0.205419105626747
1.7,xglm-unseen 0s,113,0.272609392374813
2.9,xglm-unseen 0s,113,0.249053471104079
7.5,xglm-unseen 0s,113,0.282393143303833
0.564,xglm-unseen 0s,114,0.145733386904864
1.7,xglm-unseen 0s,114,0.15039447602916
2.9,xglm-unseen 0s,114,0.161687028144546
7.5,xglm-unseen 0s,114,0.137225299426342
0.564,xglm-unseen 0s,115,0.280838353338001
1.7,xglm-unseen 0s,115,0.334616250788973
2.9,xglm-unseen 0s,115,0.300184302996677
7.5,xglm-unseen 0s,115,0.370193887763131
0.564,xglm-unseen 0s,116,0.439259829383559
1.7,xglm-unseen 0s,116,0.33929859822717
2.9,xglm-unseen 0s,116,0.41112682172481
7.5,xglm-unseen 0s,116,0.238076321388961
0.564,xglm-unseen 0s,117,0.0417925017540648
1.7,xglm-unseen 0s,117,0.06398255740361
2.9,xglm-unseen 0s,117,0.133408773198714
7.5,xglm-unseen 0s,117,0.108192850539485
0.564,xglm-unseen 0s,118,0.492967547846143
1.7,xglm-unseen 0s,118,0.458026842655023
2.9,xglm-unseen 0s,118,0.536826326934962
7.5,xglm-unseen 0s,118,0.523805731380268
0.564,xglm-unseen 0s,119,0.0281870595771941
1.7,xglm-unseen 0s,119,0.130281424092234
2.9,xglm-unseen 0s,119,0.0808970187852175
7.5,xglm-unseen 0s,119,0.117403702530904
0.564,xglm-unseen 0s,120,0.376910386387992
1.7,xglm-unseen 0s,120,0.477449091306298
2.9,xglm-unseen 0s,120,0.497245588996129
7.5,xglm-unseen 0s,120,0.441950394642817
0.564,xglm-unseen 0s,121,0.250204590927187
1.7,xglm-unseen 0s,121,0.340423366316223
2.9,xglm-unseen 0s,121,0.36210755698207
7.5,xglm-unseen 0s,121,0.451768896725691
0.564,xglm-unseen 0s,122,0.391000800760348
1.7,xglm-unseen 0s,122,0.46667736665144
2.9,xglm-unseen 0s,122,0.489332501370749
7.5,xglm-unseen 0s,122,0.542465799975706
0.564,xglm-unseen 0s,123,0.233277894671334
1.7,xglm-unseen 0s,123,0.287560819462228
2.9,xglm-unseen 0s,123,0.30125164100728
7.5,xglm-unseen 0s,123,0.277353765187189
0.564,xglm-unseen 0s,124,0.206975017319845
1.7,xglm-unseen 0s,124,0.260314364174842
2.9,xglm-unseen 0s,124,0.187726655973594
7.5,xglm-unseen 0s,124,0.15446854732569
0.564,xglm-unseen 0s,125,0.341095262963943
1.7,xglm-unseen 0s,125,0.486666459756674
2.9,xglm-unseen 0s,125,0.501435486445845
7.5,xglm-unseen 0s,125,0.513710846976153
0.564,xglm-unseen 0s,126,0.239215587240265
1.7,xglm-unseen 0s,126,0.366875127276753
2.9,xglm-unseen 0s,126,0.38771707416618
7.5,xglm-unseen 0s,126,0.280206843098829
0.564,xglm-unseen 0s,127,0.183565537014245
1.7,xglm-unseen 0s,127,0.267831433245089
2.9,xglm-unseen 0s,127,0.202041411682323
7.5,xglm-unseen 0s,127,0.270947747978828
0.564,xglm-unseen 0s,128,0.161620513186395
1.7,xglm-unseen 0s,128,0.2569743085506
2.9,xglm-unseen 0s,128,0.239260820883417
7.5,xglm-unseen 0s,128,0.229809976973492
0.564,xglm-unseen 0s,129,0.34801143875554
1.7,xglm-unseen 0s,129,0.501731617306211
2.9,xglm-unseen 0s,129,0.349005275408095
7.5,xglm-unseen 0s,129,0.534091518933962
0.564,xglm-unseen 0s,130,0.0695982646555625
1.7,xglm-unseen 0s,130,0.0721608777935488
2.9,xglm-unseen 0s,130,0.0883449124330583
7.5,xglm-unseen 0s,130,0.0669887433497779
0.564,xglm-unseen 0s,131,0.251367978836537
1.7,xglm-unseen 0s,131,0.273307050092764
2.9,xglm-unseen 0s,131,0.411722030975746
7.5,xglm-unseen 0s,131,0.381820906459441
0.564,xglm-unseen 0s,132,0.124545047928927
1.7,xglm-unseen 0s,132,0.142081314131004
2.9,xglm-unseen 0s,132,0.214007967838613
7.5,xglm-unseen 0s,132,0.243233433196002
0.564,xglm-unseen 0s,133,0.0281870595771941
1.7,xglm-unseen 0s,133,0.104506485561485
2.9,xglm-unseen 0s,133,0.079228887704917
7.5,xglm-unseen 0s,133,0.115557519961387
0.564,xglm-unseen 0s,134,0.229871691490571
1.7,xglm-unseen 0s,134,0.29855235452577
2.9,xglm-unseen 0s,134,0.270430557762094
7.5,xglm-unseen 0s,134,0.185753825786536
0.564,xglm-unseen 0s,135,0.214328516883561
1.7,xglm-unseen 0s,135,0.306396514815364
2.9,xglm-unseen 0s,135,0.32403825684078
7.5,xglm-unseen 0s,135,0.209629717779123
0.564,xglm-unseen 0s,136,0.179296631717615
1.7,xglm-unseen 0s,136,0.206781854193707
2.9,xglm-unseen 0s,136,0.219373475886443
7.5,xglm-unseen 0s,136,0.21821676270746
0.564,xglm-unseen 0s,137,0.259433719433719
1.7,xglm-unseen 0s,137,0.280309960693453
2.9,xglm-unseen 0s,137,0.252449613861409
7.5,xglm-unseen 0s,137,0.246355799863747
0.564,xglm-unseen 0s,138,0.158798185941043
1.7,xglm-unseen 0s,138,0.340400098817334
2.9,xglm-unseen 0s,138,0.33330895953543
7.5,xglm-unseen 0s,138,0.377356536839053
0.564,xglm-unseen 0s,139,0.17235026555584
1.7,xglm-unseen 0s,139,0.206071901853946
2.9,xglm-unseen 0s,139,0.229408756055324
7.5,xglm-unseen 0s,139,0.277724195064943
0.564,xglm-unseen 0s,140,0.193539935328256
1.7,xglm-unseen 0s,140,0.280037831835067
2.9,xglm-unseen 0s,140,0.236656839095863
7.5,xglm-unseen 0s,140,0.271385119053778
0.564,xglm-unseen 0s,141,0.319108110982283
1.7,xglm-unseen 0s,141,0.398438410977673
2.9,xglm-unseen 0s,141,0.429391651438702
7.5,xglm-unseen 0s,141,0.366221465518742
0.564,xglm-unseen 0s,142,0.235023845532929
1.7,xglm-unseen 0s,142,0.443642950982872
2.9,xglm-unseen 0s,142,0.470656285111715
7.5,xglm-unseen 0s,142,0.377447197036148
0.564,xglm-unseen 0s,143,0.204439175766599
1.7,xglm-unseen 0s,143,0.210351466076067
2.9,xglm-unseen 0s,143,0.256473591633662
7.5,xglm-unseen 0s,143,0.265934445040114
0.564,xglm-unseen 0s,144,0.426441867737597
1.7,xglm-unseen 0s,144,0.47569029348216
2.9,xglm-unseen 0s,144,0.508566871101456
7.5,xglm-unseen 0s,144,0.494456056158184
0.564,xglm-unseen 0s,145,0.259275308296835
1.7,xglm-unseen 0s,145,0.370270473123738
2.9,xglm-unseen 0s,145,0.337325055097217
7.5,xglm-unseen 0s,145,0.38035228470394
0.564,xglm-unseen 0s,146,0.213406866243001
1.7,xglm-unseen 0s,146,0.293449034331887
2.9,xglm-unseen 0s,146,0.20252102659059
7.5,xglm-unseen 0s,146,0.203965239086092
0.564,xglm-unseen 0s,147,0.273849848591073
1.7,xglm-unseen 0s,147,0.271528021528021
2.9,xglm-unseen 0s,147,0.291431187859759
7.5,xglm-unseen 0s,147,0.304248222503301
0.564,xglm-unseen 0s,148,0.0810295076611192
1.7,xglm-unseen 0s,148,0.099560336955295
2.9,xglm-unseen 0s,148,0.0885093692649474
7.5,xglm-unseen 0s,148,0.152546005578065
0.564,xglm-unseen 0s,149,0.229040578702248
1.7,xglm-unseen 0s,149,0.419902084115382
2.9,xglm-unseen 0s,149,0.383674462357241
